序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
724,601929,吉视传媒,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:18,659.09万元至23,323.87万元。",-209914800.0,-7.405,"1.吉视传媒整体业绩预计仍处于亏损状态,但营业收入预计有所增长,不同业务板块呈现出明显的分化特征。其中,公众客户业务收入预计下滑,主要受行业竞争加剧、互联网及新媒体快速发展、用户收视习惯与方式改变等因素影响,导致有线电视基础用户续费率下降,宽带互联网用户发展未达预期;集团客户业务收入预计增长显著,主要得益于公司抓住信息化、数字化、智能化发展带来的产业机遇,推动集团客户业务合同额订单增加,同时与之相匹配的业务成本也出现了增长;IPTV业务收入预计小幅增长,源于IPTV资产注入形成的有线电视与IPTV一体化运营协同效应;其他业务收入则预计略有减少。​2.从成本端来看,营业总成本预计呈上升趋势。尽管公众客户市场通过降本增效使成本有所降低,但集团客户业务因收入增长带来的成本大幅增加,叠加多业子公司和其他业务成本的一定增长,共同推高了整体成本,这也成为业绩亏损的重要原因之一。3.预计确认的相关权益(涵盖投资收益、营业外收支净额等)也将有所减少,进一步对整体业绩产生影响。",续亏,-195440100.0,2025-07-15
725,601929,吉视传媒,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:19,715.44万元至24,644.3万元。",-221798700.0,-11.42,"1.吉视传媒整体业绩预计仍处于亏损状态,但营业收入预计有所增长,不同业务板块呈现出明显的分化特征。其中,公众客户业务收入预计下滑,主要受行业竞争加剧、互联网及新媒体快速发展、用户收视习惯与方式改变等因素影响,导致有线电视基础用户续费率下降,宽带互联网用户发展未达预期;集团客户业务收入预计增长显著,主要得益于公司抓住信息化、数字化、智能化发展带来的产业机遇,推动集团客户业务合同额订单增加,同时与之相匹配的业务成本也出现了增长;IPTV业务收入预计小幅增长,源于IPTV资产注入形成的有线电视与IPTV一体化运营协同效应;其他业务收入则预计略有减少。​2.从成本端来看,营业总成本预计呈上升趋势。尽管公众客户市场通过降本增效使成本有所降低,但集团客户业务因收入增长带来的成本大幅增加,叠加多业子公司和其他业务成本的一定增长,共同推高了整体成本,这也成为业绩亏损的重要原因之一。3.预计确认的相关权益(涵盖投资收益、营业外收支净额等)也将有所减少,进一步对整体业绩产生影响。",续亏,-199062600.0,2025-07-15
726,601908,京运通,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:16,500万元至22,500万元。",-195000000.0,82.025,"报告期内,公司业绩变动的主要原因如下:1.报告期内,受光伏行业周期整体影响,公司的参股企业经营业绩亏损,在权益法核算下确认的投资损失对公司净利润产生不利影响。2.报告期内,受行业环境、市场波动等综合因素影响,公司新材料业务所涉及的硅片环节利润依然为负,对公司整体盈利能力产生负面影响。3.报告期内,公司积极实施各项降本增效措施,及时调控产能利用率,加快库存周转,公司新材料业务经营情况同比好转,带动整体经营情况同比大幅改善。公司将继续努力提质增效,积极应对挑战。",减亏,-1084775800.0,2025-07-15
727,601908,京运通,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:17,500万元至23,000万元。",-202500000.0,82.275,"报告期内,公司业绩变动的主要原因如下:1.报告期内,受光伏行业周期整体影响,公司的参股企业经营业绩亏损,在权益法核算下确认的投资损失对公司净利润产生不利影响。2.报告期内,受行业环境、市场波动等综合因素影响,公司新材料业务所涉及的硅片环节利润依然为负,对公司整体盈利能力产生负面影响。3.报告期内,公司积极实施各项降本增效措施,及时调控产能利用率,加快库存周转,公司新材料业务经营情况同比好转,带动整体经营情况同比大幅改善。公司将继续努力提质增效,积极应对挑战。",减亏,-1142299100.0,2025-07-15
728,601901,方正证券,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:229,609万元至243,202万元,同比上年增长:70%至80%,同比上年增长94,498万元至108,091万元。",2364055000.0,75.0,"2025年上半年,在建设金融强国、支持新质生产力、服务经济高质量发展的政策引领下,公司持续贯彻“快速发展、高效经营、扬长补短”的经营方针,着力提升公司经营质量。报告期内,公司业绩增长的主要原因系财富管理业务、投资与交易业务收入与上年同期相比增加所致。",预增,1351117100.0,2025-07-15
729,601901,方正证券,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:229,892万元至243,029万元,同比上年增长:75%至85%,同比上年增长98,525万元至111,662万元。",2364605000.0,80.0,"2025年上半年,在建设金融强国、支持新质生产力、服务经济高质量发展的政策引领下,公司持续贯彻“快速发展、高效经营、扬长补短”的经营方针,着力提升公司经营质量。报告期内,公司业绩增长的主要原因系财富管理业务、投资与交易业务收入与上年同期相比增加所致。",预增,1313673100.0,2025-07-15
730,601900,南方传媒,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:41,700万元至45,100万元,同比上年增长:26.26%至36.56%,同比上年增长8,673.24万元至12,073.24万元。",434000000.0,31.41,"2025年上半年,公司坚持“四新引领、四轮驱动”,推动出版主业供给侧结构性改革走深走实,公司治理体系和治理能力现代化水平不断提高,经营业绩持续向好;公司持有黑龙江出版传媒股份有限公司(股票简称“龙版传媒”)股票公允价值变动损失同比减少;受企业所得税免税政策影响,所得税费用同比减少。",略增,330267600.0,2025-07-15
731,601900,南方传媒,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:43,400万元至46,400万元,同比上年增长:45.07%至55.1%,同比上年增长13,483.96万元至16,483.96万元。",449000000.0,50.085,"2025年上半年,公司坚持“四新引领、四轮驱动”,推动出版主业供给侧结构性改革走深走实,公司治理体系和治理能力现代化水平不断提高,经营业绩持续向好;公司持有黑龙江出版传媒股份有限公司(股票简称“龙版传媒”)股票公允价值变动损失同比减少;受企业所得税免税政策影响,所得税费用同比减少。",预增,299160400.0,2025-07-15
732,601865,福莱特,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:23,000万元至28,000万元,同比上年下降:81.32%至84.66%,同比上年降低121,900万元至126,900万元。",255000000.0,-82.99,"1、受光伏行业产能过剩、行业竞争加剧及内卷等因素影响,2025年上半年光伏玻璃销售价格较去年同期显著下降,导致公司销售收入和净利润大幅下降。部分主要原材料纯碱、石英砂的采购成本下降,以及一系列技术创新、提质增效措施的实施抵消了部分价格下降的不利影响。2、公司对冷修的玻璃窑炉和部分光伏玻璃存货计提资产减值准备。本报告期内,受光伏行业结构性调整与阶段性产能过剩影响,公司营业收入与净利润同比下降。尽管如此,公司在光伏玻璃领域仍保持较强的综合竞争优势。财务层面,公司长期坚持稳健运营策略,资产负债表健康,资金储备充裕。同时,公司持续投入技术创新,研发能力突出。展望未来,公司将继续聚焦核心主业,深化核心竞争力,致力于为投资者创造长期价值。",预减,1499000000.0,2025-07-15
733,601865,福莱特,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:19,500万元至24,500万元,同比上年下降:83.45%至86.82%,同比上年降低123,500万元至128,500万元。",220000000.0,-85.135,"1、受光伏行业产能过剩、行业竞争加剧及内卷等因素影响,2025年上半年光伏玻璃销售价格较去年同期显著下降,导致公司销售收入和净利润大幅下降。部分主要原材料纯碱、石英砂的采购成本下降,以及一系列技术创新、提质增效措施的实施抵消了部分价格下降的不利影响。2、公司对冷修的玻璃窑炉和部分光伏玻璃存货计提资产减值准备。本报告期内,受光伏行业结构性调整与阶段性产能过剩影响,公司营业收入与净利润同比下降。尽管如此,公司在光伏玻璃领域仍保持较强的综合竞争优势。财务层面,公司长期坚持稳健运营策略,资产负债表健康,资金储备充裕。同时,公司持续投入技术创新,研发能力突出。展望未来,公司将继续聚焦核心主业,深化核心竞争力,致力于为投资者创造长期价值。",预减,1480000000.0,2025-07-15
734,601828,美凯龙,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:159,000万元至192,000万元。",-1755000000.0,-40.05,"家居建材行业受多重原因影响遭遇供应波动和需求下滑的双重夹击,使得家居零售市场的需求减弱,从而对目前商场的经营情况造成阶段性影响。公司作为家居零售领域的领军企业,为助力入驻的中小微企业稳健发展,对部分商户减免了部分租金及管理费用。同时,公司积极调整战略与商场品类布局,以优惠的商业条件吸引设计师、家装公司、新能源汽车等优质品牌入驻。以上综合影响造成现阶段商场出租率和租金水平较公司历史平均出租情况出现一定幅度的下降,对公司持有的投资性房地产的价值造成影响。由此,半年度投资性物业估值相应下调逾18亿元。随着国家多部委出台的一揽子刺激政策扎实落地,如下调房贷利率、进一步加力扩围实施大规模设备更新和消费品以旧换新政策等,公司所处行业的高质量发展将获得新一轮支撑,相关消费需求迎来筑底反弹,公司将把握行业发展机遇,致力提升运营效率,改善经营业绩。",增亏,-1253112700.0,2025-07-15
