序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
3757,600707,彩虹股份,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:56,000万元至68,000万元。",620000000.0,123.285,"(一)主营业务影响:本报告期内,公司积极应对市场变化,液晶面板产线持续保持稳定运营,并采取各项降本增效举措提升成本竞争力和盈利能力。同时,公司加快推进合肥和咸阳基地液晶基板玻璃产线建设,已建成产线快速投产并稳定运行,本报告期基板玻璃产品产量、销量、销售收入较上年同比大幅度增长。(二)非经营性损益的影响:本期非经常性损益对净利润的影响主要为计入当期损益的政府补助。",扭亏,-2662292100.0,2024-01-30
3758,600707,彩虹股份,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:32,000万元至38,000万元。",350000000.0,110.06,"(一)主营业务影响:本报告期内,公司积极应对市场变化,液晶面板产线持续保持稳定运营,并采取各项降本增效举措提升成本竞争力和盈利能力。同时,公司加快推进合肥和咸阳基地液晶基板玻璃产线建设,已建成产线快速投产并稳定运行,本报告期基板玻璃产品产量、销量、销售收入较上年同比大幅度增长。(二)非经营性损益的影响:本期非经常性损益对净利润的影响主要为计入当期损益的政府补助。",扭亏,-3479929500.0,2024-01-30
3759,600691,潞化科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:116,000万元至157,000万元。",-1365000000.0,-2051.195,"(一)主营业务影响1、报告期内受市场环境影响,公司聚氯乙烯、烧碱、三氯化磷等产品市场价格与去年同期相比有较大幅度下降。2、报告期内子公司平原化工关停固定床气化炉,相关资产计提减值导致公司业绩下降幅度较大。(二)非经营性损益的影响报告期内子公司平原化工关停固定床气化炉,预计发生一次性职工安置费及土地修复费,对公司归属于上市公司股东的净利润构成重大影响。",首亏,69957100.0,2024-01-30
3760,600691,潞化科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:80,000万元至115,000万元。",-975000000.0,-19400.43,"(一)主营业务影响1、报告期内受市场环境影响,公司聚氯乙烯、烧碱、三氯化磷等产品市场价格与去年同期相比有较大幅度下降。2、报告期内子公司平原化工关停固定床气化炉,相关资产计提减值导致公司业绩下降幅度较大。(二)非经营性损益的影响报告期内子公司平原化工关停固定床气化炉,预计发生一次性职工安置费及土地修复费,对公司归属于上市公司股东的净利润构成重大影响。",首亏,5051700.0,2024-01-30
3761,600684,珠江股份,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:5,000万元至8,500万元。",-67500000.0,96.38,"公司将所持有的房地产开发业务相关的资产负债与控股股东广州珠江实业集团有限公司和广州珠江健康资源管理集团有限公司合计持有的广州珠江城市管理服务集团股份有限公司(下文简称“珠江城市服务”)100%的股权进行资产置换,差额部分以现金补足。截至2023年第一季度末,置出房地产公司已不再纳入公司合并报表范围。珠江城市服务2023年盈利,但受置出房地产公司2023年第一季度亏损以及母公司的费用支出的影响,导致公司2023年年度仍亏损。",减亏,-1865000000.0,2024-01-30
3762,600684,珠江股份,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:9,000万元至12,500万元。",-107500000.0,94.135,"公司将所持有的房地产开发业务相关的资产负债与控股股东广州珠江实业集团有限公司和广州珠江健康资源管理集团有限公司合计持有的广州珠江城市管理服务集团股份有限公司(下文简称“珠江城市服务”)100%的股权进行资产置换,差额部分以现金补足。截至2023年第一季度末,置出房地产公司已不再纳入公司合并报表范围。珠江城市服务2023年盈利,但受置出房地产公司2023年第一季度亏损以及母公司的费用支出的影响,导致公司2023年年度仍亏损。",减亏,-1832000000.0,2024-01-30
3763,600678,ST金顶,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:3,030万元至3,738万元,同比上年降低5,158万元至5,866万元。",-33840000.0,-259.01,"(一)主营业务的影响2023年年度,公司实现归属于上市公司股东的净利润为亏损,主要原因一是受到宏观经济形势的影响,下游企业开工不足;二是受公司矿山石灰石采面质量波动以及氧化钙生产窑炉检修的影响,造成公司主要产品石灰石和氧化钙的产量及销售价格下降所致。(二)非经常性损益的影响经公司及下属子公司对截至2023年12月31日可能存在减值迹象的资产进行初步预估后,2023年度拟计提各项资产减值准备金额合计约为286.60万元(未经审计),计入的报告期间为2023年1月1日至2023年12月31日。",首亏,21281700.0,2024-01-30
3764,600678,ST金顶,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:3,185万元至3,893万元,同比上年降低4,482万元至5,190万元。",-35390000.0,-372.92,"(一)主营业务的影响2023年年度,公司实现归属于上市公司股东的净利润为亏损,主要原因一是受到宏观经济形势的影响,下游企业开工不足;二是受公司矿山石灰石采面质量波动以及氧化钙生产窑炉检修的影响,造成公司主要产品石灰石和氧化钙的产量及销售价格下降所致。(二)非经常性损益的影响经公司及下属子公司对截至2023年12月31日可能存在减值迹象的资产进行初步预估后,2023年度拟计提各项资产减值准备金额合计约为286.60万元(未经审计),计入的报告期间为2023年1月1日至2023年12月31日。",首亏,12967100.0,2024-01-30
3765,600671,天目药业,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:3,224.55万元至4,024.55万元,同比上年增长:40.43%至52.27%,同比上年增长2,731.48万元至3,531.48万元。",-36245500.0,46.35,"1、报告期内,公司虽然积极推进各项经营举措,营业收入有了一定幅度的增长,但公司产品产销量仍未达预期,中成药、西药等均受原材料涨价、医保政策等因素影响,在公司整体毛利率与上年同期基本持平的情况下,使现有毛利无法覆盖固有成本费用,导致亏损。2、2023年度归属于母公司所有者的净利润较上年同期减亏40.43%到52.27%,主要原因系2023年度计提资产减值损失等同比下降幅度较大所致。",减亏,-67560300.0,2024-01-30
3766,600671,天目药业,扣除后营业收入,"预计2023年1-12月扣除后营业收入:10,600万元至11,300万元。",109500000.0,,"1、报告期内,公司虽然积极推进各项经营举措,营业收入有了一定幅度的增长,但公司产品产销量仍未达预期,中成药、西药等均受原材料涨价、医保政策等因素影响,在公司整体毛利率与上年同期基本持平的情况下,使现有毛利无法覆盖固有成本费用,导致亏损。2、2023年度归属于母公司所有者的净利润较上年同期减亏40.43%到52.27%,主要原因系2023年度计提资产减值损失等同比下降幅度较大所致。",略增,104133900.0,2024-01-30
3767,600671,天目药业,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:3,313.4万元至4,113.4万元。",-37134000.0,44.515,"1、报告期内,公司虽然积极推进各项经营举措,营业收入有了一定幅度的增长,但公司产品产销量仍未达预期,中成药、西药等均受原材料涨价、医保政策等因素影响,在公司整体毛利率与上年同期基本持平的情况下,使现有毛利无法覆盖固有成本费用,导致亏损。2、2023年度归属于母公司所有者的净利润较上年同期减亏40.43%到52.27%,主要原因系2023年度计提资产减值损失等同比下降幅度较大所致。",减亏,-66924000.0,2024-01-30
3768,600671,天目药业,营业收入,"预计2023年1-12月营业收入:11,600万元至12,600万元。",121000000.0,11.11,"1、报告期内,公司虽然积极推进各项经营举措,营业收入有了一定幅度的增长,但公司产品产销量仍未达预期,中成药、西药等均受原材料涨价、医保政策等因素影响,在公司整体毛利率与上年同期基本持平的情况下,使现有毛利无法覆盖固有成本费用,导致亏损。2、2023年度归属于母公司所有者的净利润较上年同期减亏40.43%到52.27%,主要原因系2023年度计提资产减值损失等同比下降幅度较大所致。",略增,108902600.0,2024-01-30
3769,600665,天地源,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:28,321万元至35,321万元。",-318210000.0,-193.395,"(一)报告期内,公司结转收入的房地产项目毛利水平较上年同期有所下降。期间为克服市场持续下行的不利影响,公司主动应对,积极实施降本增效举措,报告期管理费用、销售费用等均较上年有所降低,但结转项目获利能力的整体下降仍对当期净利润造成了一定影响。(二)报告期内,由于市场环境影响,公司部分房地产项目存货出现减值迹象。公司根据各项目所处区域及城市的市场环境、产品结构等情况,动态调整经营及销售策略,并在按照会计准则要求对存货进行减值测试后,拟对部分存货计提减值准备。",首亏,340711100.0,2024-01-30
3770,600665,天地源,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:28,000万元至35,000万元。",-315000000.0,-191.925,"(一)报告期内,公司结转收入的房地产项目毛利水平较上年同期有所下降。期间为克服市场持续下行的不利影响,公司主动应对,积极实施降本增效举措,报告期管理费用、销售费用等均较上年有所降低,但结转项目获利能力的整体下降仍对当期净利润造成了一定影响。(二)报告期内,由于市场环境影响,公司部分房地产项目存货出现减值迹象。公司根据各项目所处区域及城市的市场环境、产品结构等情况,动态调整经营及销售策略,并在按照会计准则要求对存货进行减值测试后,拟对部分存货计提减值准备。",首亏,342665500.0,2024-01-30
