序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
217,000600,建投能源,每股收益,预计2025年1-3月每股收益盈利约:0.25元。,0.25,,"2025年一季度公司生产经营平稳有序,煤炭市场价格进一步回落,影响公司控股火电公司主营业务成本同比降低,利润同比增加,来自于参股火电公司投资收益亦同比增加。同时公司通过坚持多元化融资渠道,合理调整融资结构,优化存量债务利率,降低资金成本等措施,努力降本增效。",预增,0.14,2025-04-15
218,000600,建投能源,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利约:43,700万元,同比上年增长:78.83%。",437000000.0,78.83,"2025年一季度公司生产经营平稳有序,煤炭市场价格进一步回落,影响公司控股火电公司主营业务成本同比降低,利润同比增加,来自于参股火电公司投资收益亦同比增加。同时公司通过坚持多元化融资渠道,合理调整融资结构,优化存量债务利率,降低资金成本等措施,努力降本增效。",预增,244366000.0,2025-04-15
219,000062,深圳华强,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:8,548万元至10,203万元,同比上年增长:55%至85%。",93755000.0,70.0,"2025年第一季度,公司利润大幅增长,主要原因包括:1、公司持续深化与重点产品线和客户的合作,并积极开拓市场,实现了业务规模的稳步增长。作为中国本土产品线授权分销的领军企业,公司持续顺应国产替代趋势,加大国产半导体品牌的推广力度。报告期内,中国本土产品线的销售收入增长成为公司收入增长的主要来源。2、报告期内,电子元器件行业景气度继续回升,行业供需逐步趋于平衡。公司积极拓展技术分销等增值服务的范围,提升服务附加值,提振部分业务的毛利率、深挖高毛利产品线的潜力,业务的整体毛利率水平较上年同期保持平稳。基于公司完整的业务布局、丰富的产业资源、显著的规模效应以及在管理、资金、人才等方面的综合竞争优势,公司的毛利率水平始终保持在业界第一梯队。3、公司的华强科创广场项目自2024年启动招商以来,依托优越的地理位置、合理的产业定位、人性化的设计理念、立体化的招商方案等,总体出租率已稳居深圳福田区前列,项目业绩稳健提升。",预增,55151500.0,2025-04-15
220,000062,深圳华强,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:9,644万元至11,481万元,同比上年增长:68%至100%。",105625000.0,84.0,"2025年第一季度,公司利润大幅增长,主要原因包括:1、公司持续深化与重点产品线和客户的合作,并积极开拓市场,实现了业务规模的稳步增长。作为中国本土产品线授权分销的领军企业,公司持续顺应国产替代趋势,加大国产半导体品牌的推广力度。报告期内,中国本土产品线的销售收入增长成为公司收入增长的主要来源。2、报告期内,电子元器件行业景气度继续回升,行业供需逐步趋于平衡。公司积极拓展技术分销等增值服务的范围,提升服务附加值,提振部分业务的毛利率、深挖高毛利产品线的潜力,业务的整体毛利率水平较上年同期保持平稳。基于公司完整的业务布局、丰富的产业资源、显著的规模效应以及在管理、资金、人才等方面的综合竞争优势,公司的毛利率水平始终保持在业界第一梯队。3、公司的华强科创广场项目自2024年启动招商以来,依托优越的地理位置、合理的产业定位、人性化的设计理念、立体化的招商方案等,总体出租率已稳居深圳福田区前列,项目业绩稳健提升。",预增,57404700.0,2025-04-15
221,000062,深圳华强,每股收益,预计2025年1-3月每股收益盈利:0.0922元至0.1098元。,0.101,,"2025年第一季度,公司利润大幅增长,主要原因包括:1、公司持续深化与重点产品线和客户的合作,并积极开拓市场,实现了业务规模的稳步增长。作为中国本土产品线授权分销的领军企业,公司持续顺应国产替代趋势,加大国产半导体品牌的推广力度。报告期内,中国本土产品线的销售收入增长成为公司收入增长的主要来源。2、报告期内,电子元器件行业景气度继续回升,行业供需逐步趋于平衡。公司积极拓展技术分销等增值服务的范围,提升服务附加值,提振部分业务的毛利率、深挖高毛利产品线的潜力,业务的整体毛利率水平较上年同期保持平稳。基于公司完整的业务布局、丰富的产业资源、显著的规模效应以及在管理、资金、人才等方面的综合竞争优势,公司的毛利率水平始终保持在业界第一梯队。3、公司的华强科创广场项目自2024年启动招商以来,依托优越的地理位置、合理的产业定位、人性化的设计理念、立体化的招商方案等,总体出租率已稳居深圳福田区前列,项目业绩稳健提升。",预增,0.0549,2025-04-15
222,920027,交大铁发,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润变动:-100万元至200万元,同比上年增长:53.36%至193.28%。",500000.0,123.32,2025年1-3月上述指标较上年同期增长主要系2025年1-3月测绘业务同比增长较多。,不确定,-2144100.0,2025-04-14
223,920027,交大铁发,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润变动:-80万元至220万元,同比上年增长:55.26%至223.03%。",700000.0,139.145,2025年1-3月上述指标较上年同期增长主要系2025年1-3月测绘业务同比增长较多。,不确定,-1788200.0,2025-04-14
224,920027,交大铁发,营业收入,"预计2025年1-3月营业收入:2,500万元至3,500万元,同比上年增长:29.55%至81.37%。",30000000.0,55.46,2025年1-3月上述指标较上年同期增长主要系2025年1-3月测绘业务同比增长较多。,预增,19297600.0,2025-04-14
225,603766,隆鑫通用,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:44,900万元至52,400万元,同比上年增长:81.97%至112.36%,同比上年增长20,225.02万元至27,725.02万元。",486500000.0,97.165,"报告期内,受益于公司摩托车业务及通用机械业务规模增长,以及无极自主品牌产品结构优化,公司整体业绩实现同比增长。",预增,246749800.0,2025-04-14
226,603766,隆鑫通用,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:45,500万元至53,000万元,同比上年增长:76.65%至105.77%,同比上年增长19,742.78万元至27,242.78万元。",492500000.0,91.21,"报告期内,受益于公司摩托车业务及通用机械业务规模增长,以及无极自主品牌产品结构优化,公司整体业绩实现同比增长。",预增,257572200.0,2025-04-14
227,601319,中国人保,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:1,160,600万元至1,339,200万元,同比上年增长:30%至50%,同比上年增长267,800万元至446,400万元。",12499000000.0,40.0,"本期业绩预增的主要原因是:本集团坚决贯彻落实中央金融工作会议、中央经济工作会议精神和保险业新“国十条”部署要求,锚定建设世界一流保险金融集团战略目标,大力推动改革创新,扎实推进高质量发展。在保险端,本集团积极对接国家战略和经济社会需求,持续完善保险产品供给和服务体系,不断优化业务结构、提升业务质量,承保业绩较快增长。在投资端,本集团坚定看好中国经济和中国资本市场发展前景,秉承“长期投资、价值投资、审慎投资”理念,落实中长期资金入市要求,不断优化行业配置结构,进一步提升资产配置的稳定性、灵活性及前瞻性,投资业绩大幅提升。",略增,8928000000.0,2025-04-14
228,601319,中国人保,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:1,165,200万元至1,344,500万元,同比上年增长:30%至50%,同比上年增长268,900万元至448,200万元。",12548500000.0,40.0,"本期业绩预增的主要原因是:本集团坚决贯彻落实中央金融工作会议、中央经济工作会议精神和保险业新“国十条”部署要求,锚定建设世界一流保险金融集团战略目标,大力推动改革创新,扎实推进高质量发展。在保险端,本集团积极对接国家战略和经济社会需求,持续完善保险产品供给和服务体系,不断优化业务结构、提升业务质量,承保业绩较快增长。在投资端,本集团坚定看好中国经济和中国资本市场发展前景,秉承“长期投资、价值投资、审慎投资”理念,落实中长期资金入市要求,不断优化行业配置结构,进一步提升资产配置的稳定性、灵活性及前瞻性,投资业绩大幅提升。",略增,8963000000.0,2025-04-14
229,301630,同宇新材,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:3,304.52万元,同比上年下降:1%。",33045200.0,-1.0,"2025年1-3月,公司产品销量预计为14,106.32吨,同比增加40.13%,主要系江西同宇产能增加所致;因原材料价格同比下降,为加强产品竞争力和有效维护客户关系,发行人根据市场行情下调了产品的销售价格,2025年1-3月主营产品销售价格预计同比下降10.37%;受产品销量和产品销售价格的综合影响,公司营业收入预计为27,640.64万元,同比增长25.60%。受江西同宇固定资产折旧摊销等制造费用大幅增加的影响,2025年1-3月营业成本预计为22,267.51万元,同比增长38.49%;同时期间费用预计为1,737.06万元,同比增长6.96%,综合影响导致2025年1-3月公司净利润预计为3,314.90万元,同比下降4.43%;2025年1-3月扣除非经常性损益后归属于母公司所有者的净利润预计为3,304.52万元,同比下降1.00%。",略减,33378900.0,2025-04-14
